Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
43455598,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
43668678,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
43955658,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
44172579,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
44455787,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
44676624,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
44955947,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
45181255,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
45456098,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
45686210,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
45956157,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
46188415,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
46456394,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
46692442,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
46956503,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
47197662,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
47456578,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
47703313,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
47956737,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
48204329,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
48456781,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
48708250,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
48957081,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
49212148,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
49457179,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
49715977,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
49957186,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
50220092,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
50457398,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
50724052,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
50957512,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
51227960,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
51457693,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
51731951,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
51957869,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
52235905,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
52457930,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
52739834,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
52958159,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
53243688,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
53458212,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
53747701,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
53958338,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
54251694,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
54458434,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
54755553,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
54958612,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
55259713,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
55458826,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
55763646,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
55958842,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
56267584,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
56459030,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
56771577,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
56959284,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
57275394,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
57459323,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
57779452,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
57959351,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
58283420,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
58459639,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
58787369,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
58959626,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
59291296,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
59459823,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
59795343,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
59960077,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
60299260,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
60460200,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
60803161,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
60960298,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
61307121,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
61460604,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
61811083,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
61960561,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
62315104,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
62460673,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
62818981,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
62960720,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
63323044,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
63461044,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
63826951,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
63961152,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
64330941,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
64461292,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
64834723,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
64961466,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
65338643,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
65461548,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
65842575,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
65961648,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
66346788,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
66461878,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
66850709,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
66961966,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
67354655,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
67462036,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
67858629,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
67962090,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
68362717,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
68462736,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
68866547,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
68962508,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
69370501,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
69462655,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
69874439,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
69962822,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
70378436,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
70462904,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
70882196,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
70962994,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
71386289,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
71463166,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
71890070,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
71963356,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
72394627,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
72463467,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
72898028,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
72963612,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
73402180,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
73463710,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
73906090,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
73963878,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
74410030,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
74463980,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
74913975,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
74964098,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
75417923,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
75464168,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
75921731,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
75964343,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
76425868,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
76464609,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
76929753,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
76964642,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
77433962,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
77464733,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
77939207,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
77964854,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
78443931,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
78464960,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
78945766,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
78965959,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
79450811,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
79465384,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
79956361,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
79965484,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
80457682,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
80465564,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
80961459,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
80965582,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
81465362,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
81465675,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
81966112,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
81969342,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
82466161,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
82473152,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
82966258,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
82977243,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
83466417,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
83481046,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
83966636,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
83985191,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
84466785,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
84489067,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
84966780,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
84993080,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
85467033,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
85497023,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
85967191,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
86001018,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
86467242,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
86504902,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
86967416,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
87008909,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
87467465,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
87512925,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
87967749,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
88016761,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
88467673,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
88520882,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
88967944,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
89024791,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
89467945,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
89528640,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
89968207,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
90032527,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
90468317,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
90536664,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
90968548,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
91040569,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
91468521,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
91544474,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
91968811,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
92048392,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
92468871,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
92552373,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
92968968,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
93056534,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
93469075,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
93560359,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
93969193,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
94064279,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
94469486,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
94568218,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
94969454,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
95072188,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
95469656,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
95576164,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
95969833,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
96080301,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
96470012,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
96584183,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
96970094,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
97087897,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
97470243,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
97591967,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
97970437,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
98095843,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
98470428,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
98599840,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
98970717,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
99103880,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
99470844,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
99607843,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
99970934,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
100111682,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
100470945,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
100615617,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
100971185,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
101119598,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
101471380,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
101623493,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
101971412,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
102127472,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
102471624,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
102631529,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
102971791,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
103135488,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
103471890,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
103639496,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
103972054,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
104143414,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
104472215,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
104647240,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
104972272,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
105151318,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
105472443,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
105655313,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
105972617,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
106159218,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
106472620,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
106663176,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
106972698,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
107167188,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
107473005,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
107670978,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
107973155,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
108175159,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
108473165,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
108679033,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
108973375,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
109183051,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
109473465,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
109687228,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
109973655,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
110192277,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
110473831,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
110694914,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
110973823,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
111198946,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
111474085,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
111704968,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
111974235,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
112209857,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
112474290,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
112710624,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
112974448,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
113214692,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
113474663,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
113718536,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
113974737,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
114222624,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
114474860,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
114726503,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
114974941,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
115230440,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
115475209,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
115734314,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
115975323,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
116238389,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
116475321,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
116742324,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
116975554,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
117246387,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
117475683,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
117750306,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
117975911,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
118254131,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
118476032,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
118758113,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
118976115,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
119262103,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
119476139,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
119766098,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
119976334,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
120270175,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
120476532,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
120774027,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
120976628,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
121278024,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
121476807,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
121781849,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
121976863,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
122285770,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
122477080,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
122789803,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
122977258,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
123293854,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
123477271,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
123797905,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
123977568,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
124301772,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
124477742,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
124805697,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
124977724,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
125309592,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
125477752,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
125813512,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
125977896,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
126317599,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
126478173,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
126821599,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
126978229,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
127325505,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
127478458,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
127829271,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
127978479,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
128333304,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
128478738,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
128837276,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
128978914,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
129341237,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
129479000,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
129845153,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
129979168,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
130349125,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
130479306,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
130853137,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
130979429,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
131357122,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
131479530,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
131860937,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
